time_sec,throttle,altitude,rpm,cht,egt,egt_1,egt_2,egt_3,egt_4,oil_pressure,oil_temp,fuel_flow,battery_voltage,vibration_index,engine_load,injection_timing
2314.0,0.43,10000.0,2538.06,148.72,628.38,628.38,628.38,628.38,628.38,57.93,86.78,16.23,13.3,0.5138,0.198,27.69
2315.0,0.43,10000.0,2536.45,148.68,628.21,628.21,628.21,628.21,628.21,57.91,86.76,16.22,13.3,0.5138,0.1977,27.69
2316.0,0.43,10000.0,2534.84,148.65,628.04,628.04,628.04,628.04,628.04,57.89,86.74,16.21,13.3,0.5138,0.1974,27.69
2317.0,0.43,10000.0,2533.22,148.62,627.86,627.86,627.86,627.86,627.86,57.87,86.73,16.2,13.3,0.5138,0.1971,27.68
2318.0,0.43,10000.0,2531.61,148.58,627.69,627.69,627.69,627.69,627.69,57.85,86.71,16.2,13.3,0.5138,0.1969,27.68
2319.0,0.43,10000.0,2530.0,148.55,627.52,627.52,627.52,627.52,627.52,57.83,86.69,16.19,13.3,0.5138,0.1966,27.68
2320.0,0.43,10000.0,2528.38,148.52,627.34,627.34,627.34,627.34,627.34,57.81,86.68,16.18,13.3,0.5138,0.1963,27.68
2321.0,0.43,10000.0,2526.77,148.48,627.17,627.17,627.17,627.17,627.17,57.8,86.66,16.17,13.29,0.5138,0.196,27.68
2322.0,0.43,10000.0,2525.16,148.45,627.0,627.0,627.0,627.0,627.0,57.78,86.64,16.16,13.29,0.5138,0.1957,27.67
2323.0,0.43,10000.0,2523.54,148.42,626.82,626.82,626.82,626.82,626.82,57.76,86.63,16.15,13.29,0.5138,0.1955,27.67
2324.0,0.43,10000.0,2521.93,148.38,626.65,626.65,626.65,626.65,626.65,57.74,86.61,16.15,13.29,0.5138,0.1952,27.67
2325.0,0.43,10000.0,2520.32,148.35,626.48,626.48,626.48,626.48,626.48,57.72,86.59,16.14,13.29,0.5137,0.1949,27.67
2326.0,0.43,10000.0,2518.7,148.32,626.3,626.3,626.3,626.3,626.3,57.7,86.58,16.13,13.29,0.5137,0.1946,27.66
2327.0,0.42,10000.0,2517.09,148.28,626.13,626.13,626.13,626.13,626.13,57.68,86.56,16.12,13.29,0.5137,0.1943,27.66
2328.0,0.42,10000.0,2515.48,148.25,625.96,625.96,625.96,625.96,625.96,57.66,86.54,16.11,13.29,0.5137,0.1941,27.66
2329.0,0.42,10000.0,2513.86,148.22,625.78,625.78,625.78,625.78,625.78,57.64,86.53,16.1,13.29,0.5137,0.1938,27.66
2330.0,0.42,10000.0,2512.25,148.18,625.61,625.61,625.61,625.61,625.61,57.62,86.51,16.1,13.29,0.5137,0.1935,27.65
2331.0,0.42,10000.0,2510.64,148.15,625.44,625.44,625.44,625.44,625.44,57.6,86.49,16.09,13.29,0.5137,0.1932,27.65
2332.0,0.42,10000.0,2509.02,148.12,625.26,625.26,625.26,625.26,625.26,57.58,86.48,16.08,13.28,0.5137,0.193,27.65
2333.0,0.42,10000.0,2507.41,148.08,625.09,625.09,625.09,625.09,625.09,57.56,86.46,16.07,13.28,0.5137,0.1927,27.65
2334.0,0.42,10000.0,2505.8,148.05,624.92,624.92,624.92,624.92,624.92,57.54,86.44,16.06,13.28,0.5137,0.1924,27.64
2335.0,0.42,10000.0,2504.18,148.02,624.74,624.74,624.74,624.74,624.74,57.52,86.43,16.05,13.28,0.5137,0.1921,27.64
2336.0,0.42,10000.0,2502.57,147.98,624.57,624.57,624.57,624.57,624.57,57.51,86.41,16.05,13.28,0.5137,0.1919,27.64
2337.0,0.42,10000.0,2500.96,147.95,624.4,624.4,624.4,624.4,624.4,57.49,86.39,16.04,13.28,0.5136,0.1916,27.64
2338.0,0.42,10000.0,2499.34,147.92,624.22,624.22,624.22,624.22,624.22,57.47,86.38,16.03,13.28,0.5136,0.1913,27.64
2339.0,0.42,10000.0,2497.73,147.88,624.05,624.05,624.05,624.05,624.05,57.45,86.36,16.02,13.28,0.5136,0.191,27.63
2340.0,0.42,10000.0,2496.12,147.85,623.88,623.88,623.88,623.88,623.88,57.43,86.34,16.01,13.28,0.5136,0.1908,27.63
2341.0,0.42,10000.0,2494.5,147.82,623.7,623.7,623.7,623.7,623.7,57.41,86.33,16.0,13.28,0.5136,0.1905,27.63
2342.0,0.42,10000.0,2492.89,147.78,623.53,623.53,623.53,623.53,623.53,57.39,86.31,16.0,13.28,0.5136,0.1902,27.63
2343.0,0.42,10000.0,2491.28,147.75,623.36,623.36,623.36,623.36,623.36,57.37,86.29,15.99,13.27,0.5136,0.1899,27.62
2344.0,0.42,10000.0,2489.66,147.72,623.18,623.18,623.18,623.18,623.18,57.35,86.28,15.98,13.27,0.5136,0.1897,27.62
2345.0,0.42,10000.0,2488.05,147.68,623.01,623.01,623.01,623.01,623.01,57.33,86.26,15.97,13.27,0.5136,0.1894,27.62
2346.0,0.42,10000.0,2486.44,147.65,622.84,622.84,622.84,622.84,622.84,57.31,86.24,15.96,13.27,0.5136,0.1891,27.62
2347.0,0.42,10000.0,2484.82,147.62,622.66,622.66,622.66,622.66,622.66,57.29,86.23,15.95,13.27,0.5136,0.1888,27.61
2348.0,0.42,10000.0,2483.21,147.58,622.49,622.49,622.49,622.49,622.49,57.27,86.21,15.95,13.27,0.5135,0.1886,27.61
2349.0,0.42,10000.0,2481.6,147.55,622.32,622.32,622.32,622.32,622.32,57.25,86.19,15.94,13.27,0.5135,0.1883,27.61
2350.0,0.42,10000.0,2479.98,147.52,622.14,622.14,622.14,622.14,622.14,57.23,86.18,15.93,13.27,0.5135,0.188,27.61
2351.0,0.42,10000.0,2478.37,147.48,621.97,621.97,621.97,621.97,621.97,57.22,86.16,15.92,13.27,0.5135,0.1878,27.6
2352.0,0.42,10000.0,2476.76,147.45,621.8,621.8,621.8,621.8,621.8,57.2,86.14,15.91,13.27,0.5135,0.1875,27.6
2353.0,0.42,10000.0,2475.14,147.42,621.62,621.62,621.62,621.62,621.62,57.18,86.13,15.9,13.26,0.5135,0.1872,27.6
2354.0,0.42,10000.0,2473.53,147.38,621.45,621.45,621.45,621.45,621.45,57.16,86.11,15.9,13.26,0.5135,0.1869,27.6
2355.0,0.42,10000.0,2471.92,147.35,621.28,621.28,621.28,621.28,621.28,57.14,86.09,15.89,13.26,0.5135,0.1867,27.6
2356.0,0.42,10000.0,2470.3,147.32,621.1,621.1,621.1,621.1,621.1,57.12,86.08,15.88,13.26,0.5135,0.1864,27.59
2357.0,0.41,10000.0,2468.69,147.28,620.93,620.93,620.93,620.93,620.93,57.1,86.06,15.87,13.26,0.5135,0.1861,27.59
2358.0,0.41,10000.0,2467.08,147.25,620.76,620.76,620.76,620.76,620.76,57.08,86.04,15.86,13.26,0.5135,0.1859,27.59
2359.0,0.41,10000.0,2465.46,147.22,620.58,620.58,620.58,620.58,620.58,57.06,86.03,15.85,13.26,0.5134,0.1856,27.59
2360.0,0.41,10000.0,2463.85,147.18,620.41,620.41,620.41,620.41,620.41,57.04,86.01,15.85,13.26,0.5134,0.1853,27.58
2361.0,0.41,10000.0,2462.24,147.15,620.24,620.24,620.24,620.24,620.24,57.02,85.99,15.84,13.26,0.5134,0.185,27.58
2362.0,0.41,10000.0,2460.62,147.12,620.06,620.06,620.06,620.06,620.06,57.0,85.98,15.83,13.26,0.5134,0.1848,27.58
2363.0,0.41,10000.0,2459.01,147.08,619.89,619.89,619.89,619.89,619.89,56.98,85.96,15.82,13.26,0.5134,0.1845,27.58
2364.0,0.41,10000.0,2457.4,147.05,619.72,619.72,619.72,619.72,619.72,56.96,85.94,15.81,13.25,0.5134,0.1842,27.57
2365.0,0.41,10000.0,2455.78,147.02,619.54,619.54,619.54,619.54,619.54,56.94,85.93,15.8,13.25,0.5134,0.184,27.57
2366.0,0.41,10000.0,2454.17,146.98,619.37,619.37,619.37,619.37,619.37,56.93,85.91,15.8,13.25,0.5134,0.1837,27.57
2367.0,0.41,10000.0,2452.56,146.95,619.2,619.2,619.2,619.2,619.2,56.91,85.89,15.79,13.25,0.5134,0.1834,27.57
2368.0,0.41,10000.0,2450.94,146.92,619.02,619.02,619.02,619.02,619.02,56.89,85.88,15.78,13.25,0.5134,0.1832,27.57
2369.0,0.41,10000.0,2449.33,146.88,618.85,618.85,618.85,618.85,618.85,56.87,85.86,15.77,13.25,0.5134,0.1829,27.56
2370.0,0.41,10000.0,2447.72,146.85,618.68,618.68,618.68,618.68,618.68,56.85,85.84,15.76,13.25,0.5134,0.1826,27.56
2371.0,0.41,10000.0,2446.1,146.82,618.5,618.5,618.5,618.5,618.5,56.83,85.83,15.75,13.25,0.5133,0.1823,27.56
2372.0,0.41,10000.0,2444.49,146.78,618.33,618.33,618.33,618.33,618.33,56.81,85.81,15.75,13.25,0.5133,0.1821,27.56
2373.0,0.41,10000.0,2442.88,146.75,618.16,618.16,618.16,618.16,618.16,56.79,85.79,15.74,13.25,0.5133,0.1818,27.55
2374.0,0.41,10000.0,2441.26,146.72,617.98,617.98,617.98,617.98,617.98,56.77,85.78,15.73,13.25,0.5133,0.1815,27.55
2375.0,0.41,10000.0,2439.65,146.68,617.81,617.81,617.81,617.81,617.81,56.75,85.76,15.72,13.24,0.5133,0.1813,27.55
2376.0,0.41,10000.0,2438.04,146.65,617.64,617.64,617.64,617.64,617.64,56.73,85.74,15.71,13.24,0.5133,0.181,27.55
2377.0,0.41,10000.0,2436.42,146.62,617.46,617.46,617.46,617.46,617.46,56.71,85.73,15.7,13.24,0.5133,0.1807,27.54
2378.0,0.41,10000.0,2434.81,146.58,617.29,617.29,617.29,617.29,617.29,56.69,85.71,15.7,13.24,0.5133,0.1805,27.54
2379.0,0.41,10000.0,2433.2,146.55,617.12,617.12,617.12,617.12,617.12,56.67,85.69,15.69,13.24,0.5133,0.1802,27.54
2380.0,0.41,10000.0,2431.58,146.52,616.94,616.94,616.94,616.94,616.94,56.65,85.68,15.68,13.24,0.5133,0.1799,27.54
2381.0,0.41,10000.0,2429.97,146.48,616.77,616.77,616.77,616.77,616.77,56.64,85.66,15.67,13.24,0.5133,0.1797,27.53
2382.0,0.41,10000.0,2428.36,146.45,616.6,616.6,616.6,616.6,616.6,56.62,85.64,15.66,13.24,0.5132,0.1794,27.53
2383.0,0.41,10000.0,2426.74,146.42,616.42,616.42,616.42,616.42,616.42,56.6,85.63,15.65,13.24,0.5132,0.1791,27.53
2384.0,0.41,10000.0,2425.13,146.38,616.25,616.25,616.25,616.25,616.25,56.58,85.61,15.65,13.24,0.5132,0.1789,27.53
2385.0,0.41,10000.0,2423.52,146.35,616.08,616.08,616.08,616.08,616.08,56.56,85.59,15.64,13.24,0.5132,0.1786,27.53
2386.0,0.41,10000.0,2421.9,146.32,615.9,615.9,615.9,615.9,615.9,56.54,85.58,15.63,13.23,0.5132,0.1783,27.52
2387.0,0.4,10000.0,2420.29,146.28,615.73,615.73,615.73,615.73,615.73,56.52,85.56,15.62,13.23,0.5132,0.1781,27.52
2388.0,0.4,10000.0,2418.68,146.25,615.56,615.56,615.56,615.56,615.56,56.5,85.54,15.61,13.23,0.5132,0.1778,27.52
2389.0,0.4,10000.0,2417.06,146.22,615.38,615.38,615.38,615.38,615.38,56.48,85.53,15.6,13.23,0.5132,0.1775,27.52
2390.0,0.4,10000.0,2415.45,146.18,615.21,615.21,615.21,615.21,615.21,56.46,85.51,15.6,13.23,0.5132,0.1773,27.51
2391.0,0.4,10000.0,2413.84,146.15,615.04,615.04,615.04,615.04,615.04,56.44,85.49,15.59,13.23,0.5132,0.177,27.51
2392.0,0.4,10000.0,2412.22,146.12,614.86,614.86,614.86,614.86,614.86,56.42,85.48,15.58,13.23,0.5132,0.1768,27.51
2393.0,0.4,10000.0,2410.61,146.08,614.69,614.69,614.69,614.69,614.69,56.4,85.46,15.57,13.23,0.5131,0.1765,27.51
2394.0,0.4,10000.0,2409.0,146.05,614.52,614.52,614.52,614.52,614.52,56.38,85.44,15.56,13.23,0.5131,0.1762,27.5
2395.0,0.4,10000.0,2407.38,146.02,614.34,614.34,614.34,614.34,614.34,56.36,85.43,15.55,13.23,0.5131,0.176,27.5
2396.0,0.4,10000.0,2405.77,145.98,614.17,614.17,614.17,614.17,614.17,56.35,85.41,15.55,13.22,0.5131,0.1757,27.5
2397.0,0.4,10000.0,2404.16,145.95,614.0,614.0,614.0,614.0,614.0,56.33,85.39,15.54,13.22,0.5131,0.1754,27.5
2398.0,0.4,10000.0,2402.54,145.92,613.82,613.82,613.82,613.82,613.82,56.31,85.38,15.53,13.22,0.5131,0.1752,27.49
2399.0,0.4,10000.0,2400.93,145.88,613.65,613.65,613.65,613.65,613.65,56.29,85.36,15.52,13.22,0.5131,0.1749,27.49
2400.0,0.4,10000.0,2399.32,145.85,613.48,613.48,613.48,613.48,613.48,56.27,85.34,15.51,13.22,0.5131,0.1746,27.49
2401.0,0.4,10000.0,2397.7,145.82,613.3,613.3,613.3,613.3,613.3,56.25,85.33,15.5,13.22,0.5131,0.1744,27.49
2402.0,0.4,9991.67,2396.56,145.78,613.14,613.14,613.14,613.14,613.14,56.23,85.31,15.5,13.22,0.5131,0.1742,27.49
2403.0,0.4,9983.33,2395.67,145.75,612.99,612.99,612.99,612.99,612.99,56.22,85.29,15.5,13.22,0.5131,0.1741,27.48
2404.0,0.4,9975.0,2394.9,145.72,612.85,612.85,612.85,612.85,612.85,56.21,85.28,15.49,13.22,0.5131,0.174,27.48
2405.0,0.4,9966.67,2394.2,145.69,612.71,612.71,612.71,612.71,612.71,56.2,85.26,15.49,13.22,0.5131,0.1738,27.48
2406.0,0.4,9958.33,2393.53,145.66,612.59,612.59,612.59,612.59,612.59,56.19,85.25,15.49,13.22,0.5131,0.1737,27.48
2407.0,0.4,9950.0,2392.87,145.63,612.47,612.47,612.47,612.47,612.47,56.18,85.24,15.48,13.22,0.5131,0.1736,27.48
2408.0,0.4,9941.67,2392.23,145.61,612.35,612.35,612.35,612.35,612.35,56.17,85.22,15.48,13.22,0.513,0.1735,27.48
2409.0,0.4,9933.33,2391.58,145.58,612.24,612.24,612.24,612.24,612.24,56.16,85.21,15.48,13.22,0.513,0.1734,27.48
2410.0,0.4,9925.0,2390.94,145.55,612.13,612.13,612.13,612.13,612.13,56.15,85.2,15.47,13.22,0.513,0.1732,27.48
2411.0,0.4,9916.67,2390.31,145.53,612.03,612.03,612.03,612.03,612.03,56.15,85.19,15.47,13.22,0.513,0.1731,27.48
2412.0,0.4,9908.33,2389.67,145.5,611.93,611.93,611.93,611.93,611.93,56.14,85.18,15.47,13.22,0.513,0.173,27.48
2413.0,0.4,9900.0,2389.03,145.48,611.84,611.84,611.84,611.84,611.84,56.13,85.16,15.46,13.22,0.513,0.1729,27.47
2414.0,0.4,9891.67,2388.4,145.45,611.74,611.74,611.74,611.74,611.74,56.12,85.15,15.46,13.22,0.513,0.1728,27.47
2415.0,0.4,9883.33,2387.76,145.43,611.65,611.65,611.65,611.65,611.65,56.12,85.14,15.46,13.22,0.513,0.1726,27.47
2416.0,0.4,9875.0,2387.12,145.41,611.57,611.57,611.57,611.57,611.57,56.11,85.13,15.46,13.21,0.513,0.1725,27.47
2417.0,0.4,9866.67,2386.49,145.39,611.48,611.48,611.48,611.48,611.48,56.1,85.12,15.45,13.21,0.513,0.1724,27.47
2418.0,0.4,9858.33,2385.85,145.36,611.39,611.39,611.39,611.39,611.39,56.09,85.11,15.45,13.21,0.513,0.1723,27.47
2419.0,0.4,9850.0,2385.21,145.34,611.31,611.31,611.31,611.31,611.31,56.09,85.1,15.45,13.21,0.513,0.1722,27.47
2420.0,0.4,9841.67,2384.58,145.32,611.23,611.23,611.23,611.23,611.23,56.08,85.1,15.44,13.21,0.513,0.1721,27.47
2421.0,0.4,9833.33,2383.94,145.3,611.14,611.14,611.14,611.14,611.14,56.07,85.09,15.44,13.21,0.513,0.1719,27.47
2422.0,0.4,9825.0,2383.3,145.28,611.06,611.06,611.06,611.06,611.06,56.06,85.08,15.44,13.21,0.513,0.1718,27.47
2423.0,0.4,9816.67,2382.67,145.26,610.98,610.98,610.98,610.98,610.98,56.06,85.07,15.43,13.21,0.513,0.1717,27.47
2424.0,0.4,9808.33,2382.03,145.24,610.9,610.9,610.9,610.9,610.9,56.05,85.06,15.43,13.21,0.513,0.1716,27.46
2425.0,0.4,9800.0,2381.39,145.22,610.83,610.83,610.83,610.83,610.83,56.04,85.05,15.43,13.21,0.513,0.1715,27.46
2426.0,0.4,9791.67,2380.76,145.2,610.75,610.75,610.75,610.75,610.75,56.04,85.05,15.42,13.21,0.513,0.1713,27.46
2427.0,0.4,9783.33,2380.12,145.19,610.67,610.67,610.67,610.67,610.67,56.03,85.04,15.42,13.21,0.513,0.1712,27.46
2428.0,0.4,9775.0,2379.49,145.17,610.59,610.59,610.59,610.59,610.59,56.02,85.03,15.42,13.21,0.513,0.1711,27.46
2429.0,0.4,9766.67,2378.85,145.15,610.52,610.52,610.52,610.52,610.52,56.01,85.02,15.41,13.21,0.513,0.171,27.46
2430.0,0.4,9758.33,2378.21,145.13,610.44,610.44,610.44,610.44,610.44,56.01,85.02,15.41,13.21,0.513,0.1709,27.46
2431.0,0.4,9750.0,2377.58,145.12,610.37,610.37,610.37,610.37,610.37,56.0,85.01,15.41,13.21,0.513,0.1708,27.46
2432.0,0.39,9741.67,2376.94,145.1,610.29,610.29,610.29,610.29,610.29,55.99,85.0,15.41,13.21,0.513,0.1706,27.46
2433.0,0.39,9733.33,2376.3,145.08,610.21,610.21,610.21,610.21,610.21,55.98,84.99,15.4,13.21,0.513,0.1705,27.46
2434.0,0.39,9725.0,2375.67,145.07,610.14,610.14,610.14,610.14,610.14,55.98,84.99,15.4,13.21,0.513,0.1704,27.46
2435.0,0.39,9716.67,2375.03,145.05,610.06,610.06,610.06,610.06,610.06,55.97,84.98,15.4,13.21,0.513,0.1703,27.45
2436.0,0.39,9708.33,2374.39,145.03,609.99,609.99,609.99,609.99,609.99,55.96,84.97,15.39,13.21,0.513,0.1702,27.45
2437.0,0.39,9700.0,2373.76,145.02,609.91,609.91,609.91,609.91,609.91,55.95,84.97,15.39,13.21,0.5129,0.17,27.45
2438.0,0.39,9691.67,2373.12,145.0,609.84,609.84,609.84,609.84,609.84,55.95,84.96,15.39,13.21,0.5129,0.1699,27.45
2439.0,0.39,9683.33,2372.49,144.99,609.77,609.77,609.77,609.77,609.77,55.94,84.96,15.38,13.21,0.5129,0.1698,27.45
2440.0,0.39,9675.0,2371.85,144.97,609.69,609.69,609.69,609.69,609.69,55.93,84.95,15.38,13.21,0.5129,0.1697,27.45
2441.0,0.39,9666.67,2371.21,144.96,609.62,609.62,609.62,609.62,609.62,55.92,84.94,15.38,13.21,0.5129,0.1696,27.45
2442.0,0.39,9658.33,2370.58,144.94,609.54,609.54,609.54,609.54,609.54,55.92,84.94,15.37,13.21,0.5129,0.1695,27.45
2443.0,0.39,9650.0,2369.94,144.93,609.47,609.47,609.47,609.47,609.47,55.91,84.93,15.37,13.21,0.5129,0.1693,27.45
2444.0,0.39,9641.67,2369.3,144.92,609.39,609.39,609.39,609.39,609.39,55.9,84.93,15.37,13.21,0.5129,0.1692,27.45
2445.0,0.39,9633.33,2368.67,144.9,609.32,609.32,609.32,609.32,609.32,55.9,84.92,15.36,13.2,0.5129,0.1691,27.45
2446.0,0.39,9625.0,2368.03,144.89,609.25,609.25,609.25,609.25,609.25,55.89,84.91,15.36,13.2,0.5129,0.169,27.44
2447.0,0.39,9616.67,2367.4,144.87,609.17,609.17,609.17,609.17,609.17,55.88,84.91,15.36,13.2,0.5129,0.1689,27.44
2448.0,0.39,9608.33,2366.76,144.86,609.1,609.1,609.1,609.1,609.1,55.87,84.9,15.35,13.2,0.5129,0.1688,27.44
2449.0,0.39,9600.0,2366.12,144.85,609.02,609.02,609.02,609.02,609.02,55.87,84.9,15.35,13.2,0.5129,0.1686,27.44
2450.0,0.39,9591.67,2365.49,144.83,608.95,608.95,608.95,608.95,608.95,55.86,84.89,15.35,13.2,0.5129,0.1685,27.44
2451.0,0.39,9583.33,2364.85,144.82,608.88,608.88,608.88,608.88,608.88,55.85,84.89,15.35,13.2,0.5129,0.1684,27.44
2452.0,0.39,9575.0,2364.22,144.81,608.8,608.8,608.8,608.8,608.8,55.84,84.88,15.34,13.2,0.5129,0.1683,27.44
2453.0,0.39,9566.67,2363.58,144.79,608.73,608.73,608.73,608.73,608.73,55.84,84.88,15.34,13.2,0.5129,0.1682,27.44
2454.0,0.39,9558.33,2362.94,144.78,608.65,608.65,608.65,608.65,608.65,55.83,84.87,15.34,13.2,0.5129,0.1681,27.44
2455.0,0.39,9550.0,2362.31,144.77,608.58,608.58,608.58,608.58,608.58,55.82,84.87,15.33,13.2,0.5129,0.1679,27.44
2456.0,0.39,9541.67,2361.67,144.75,608.51,608.51,608.51,608.51,608.51,55.81,84.86,15.33,13.2,0.5129,0.1678,27.44
2457.0,0.39,9533.33,2361.04,144.74,608.43,608.43,608.43,608.43,608.43,55.81,84.86,15.33,13.2,0.5129,0.1677,27.43
2458.0,0.39,9525.0,2360.4,144.73,608.36,608.36,608.36,608.36,608.36,55.8,84.85,15.32,13.2,0.5129,0.1676,27.43
2459.0,0.39,9516.67,2359.76,144.72,608.28,608.28,608.28,608.28,608.28,55.79,84.85,15.32,13.2,0.5129,0.1675,27.43
2460.0,0.39,9508.33,2359.13,144.7,608.21,608.21,608.21,608.21,608.21,55.78,84.84,15.32,13.2,0.5129,0.1674,27.43
2461.0,0.39,9500.0,2358.49,144.69,608.14,608.14,608.14,608.14,608.14,55.78,84.84,15.31,13.2,0.5129,0.1672,27.43
2462.0,0.39,9491.67,2357.86,144.68,608.06,608.06,608.06,608.06,608.06,55.77,84.83,15.31,13.2,0.5129,0.1671,27.43
2463.0,0.39,9483.33,2357.22,144.67,607.99,607.99,607.99,607.99,607.99,55.76,84.83,15.31,13.2,0.5129,0.167,27.43
2464.0,0.39,9475.0,2356.58,144.66,607.91,607.91,607.91,607.91,607.91,55.76,84.82,15.3,13.2,0.5129,0.1669,27.43
2465.0,0.39,9466.67,2355.95,144.64,607.84,607.84,607.84,607.84,607.84,55.75,84.82,15.3,13.2,0.5129,0.1668,27.43
2466.0,0.39,9458.33,2355.31,144.63,607.77,607.77,607.77,607.77,607.77,55.74,84.81,15.3,13.2,0.5128,0.1667,27.43
2467.0,0.39,9450.0,2354.68,144.62,607.69,607.69,607.69,607.69,607.69,55.73,84.81,15.29,13.2,0.5128,0.1665,27.42
2468.0,0.39,9441.67,2354.04,144.61,607.62,607.62,607.62,607.62,607.62,55.73,84.8,15.29,13.2,0.5128,0.1664,27.42
2469.0,0.39,9433.33,2353.4,144.6,607.54,607.54,607.54,607.54,607.54,55.72,84.8,15.29,13.2,0.5128,0.1663,27.42
2470.0,0.39,9425.0,2352.77,144.58,607.47,607.47,607.47,607.47,607.47,55.71,84.79,15.28,13.2,0.5128,0.1662,27.42
2471.0,0.39,9416.67,2352.13,144.57,607.4,607.4,607.4,607.4,607.4,55.7,84.79,15.28,13.2,0.5128,0.1661,27.42
2472.0,0.39,9408.33,2351.5,144.56,607.32,607.32,607.32,607.32,607.32,55.7,84.78,15.28,13.2,0.5128,0.166,27.42
2473.0,0.39,9400.0,2350.86,144.55,607.25,607.25,607.25,607.25,607.25,55.69,84.78,15.27,13.2,0.5128,0.1658,27.42
2474.0,0.39,9391.67,2350.22,144.54,607.17,607.17,607.17,607.17,607.17,55.68,84.77,15.27,13.19,0.5128,0.1657,27.42
2475.0,0.39,9383.33,2349.59,144.53,607.1,607.1,607.1,607.1,607.1,55.67,84.77,15.27,13.19,0.5128,0.1656,27.42
2476.0,0.39,9375.0,2348.95,144.51,607.03,607.03,607.03,607.03,607.03,55.67,84.76,15.27,13.19,0.5128,0.1655,27.42
2477.0,0.39,9366.67,2348.32,144.5,606.95,606.95,606.95,606.95,606.95,55.66,84.76,15.26,13.19,0.5128,0.1654,27.42
2478.0,0.39,9358.33,2347.68,144.49,606.88,606.88,606.88,606.88,606.88,55.65,84.75,15.26,13.19,0.5128,0.1653,27.41
2479.0,0.39,9350.0,2347.04,144.48,606.8,606.8,606.8,606.8,606.8,55.64,84.75,15.26,13.19,0.5128,0.1651,27.41
2480.0,0.39,9341.67,2346.41,144.47,606.73,606.73,606.73,606.73,606.73,55.64,84.75,15.25,13.19,0.5128,0.165,27.41
2481.0,0.39,9333.33,2345.77,144.46,606.65,606.65,606.65,606.65,606.65,55.63,84.74,15.25,13.19,0.5128,0.1649,27.41
2482.0,0.39,9325.0,2345.14,144.45,606.58,606.58,606.58,606.58,606.58,55.62,84.74,15.25,13.19,0.5128,0.1648,27.41
2483.0,0.39,9316.67,2344.5,144.44,606.51,606.51,606.51,606.51,606.51,55.62,84.73,15.24,13.19,0.5128,0.1647,27.41
2484.0,0.39,9308.33,2343.87,144.42,606.43,606.43,606.43,606.43,606.43,55.61,84.73,15.24,13.19,0.5128,0.1646,27.41
2485.0,0.39,9300.0,2343.23,144.41,606.36,606.36,606.36,606.36,606.36,55.6,84.72,15.24,13.19,0.5128,0.1645,27.41
2486.0,0.39,9291.67,2342.59,144.4,606.28,606.28,606.28,606.28,606.28,55.59,84.72,15.23,13.19,0.5128,0.1643,27.41
2487.0,0.39,9283.33,2341.96,144.39,606.21,606.21,606.21,606.21,606.21,55.59,84.71,15.23,13.19,0.5128,0.1642,27.41
2488.0,0.39,9275.0,2341.32,144.38,606.14,606.14,606.14,606.14,606.14,55.58,84.71,15.23,13.19,0.5128,0.1641,27.41
2489.0,0.39,9266.67,2340.69,144.37,606.06,606.06,606.06,606.06,606.06,55.57,84.7,15.22,13.19,0.5128,0.164,27.4
2490.0,0.39,9258.33,2340.05,144.36,605.99,605.99,605.99,605.99,605.99,55.56,84.7,15.22,13.19,0.5128,0.1639,27.4
2491.0,0.39,9250.0,2339.42,144.35,605.91,605.91,605.91,605.91,605.91,55.56,84.7,15.22,13.19,0.5128,0.1638,27.4
2492.0,0.38,9241.67,2338.78,144.34,605.84,605.84,605.84,605.84,605.84,55.55,84.69,15.21,13.19,0.5128,0.1636,27.4
2493.0,0.38,9233.33,2338.14,144.33,605.76,605.76,605.76,605.76,605.76,55.54,84.69,15.21,13.19,0.5128,0.1635,27.4
2494.0,0.38,9225.0,2337.51,144.31,605.69,605.69,605.69,605.69,605.69,55.53,84.68,15.21,13.19,0.5128,0.1634,27.4
2495.0,0.38,9216.67,2336.87,144.3,605.62,605.62,605.62,605.62,605.62,55.53,84.68,15.2,13.19,0.5127,0.1633,27.4
2496.0,0.38,9208.33,2336.24,144.29,605.54,605.54,605.54,605.54,605.54,55.52,84.67,15.2,13.19,0.5127,0.1632,27.4
2497.0,0.38,9200.0,2335.6,144.28,605.47,605.47,605.47,605.47,605.47,55.51,84.67,15.2,13.19,0.5127,0.1631,27.4
2498.0,0.38,9191.67,2334.97,144.27,605.39,605.39,605.39,605.39,605.39,55.5,84.66,15.19,13.19,0.5127,0.163,27.4
2499.0,0.38,9183.33,2334.33,144.26,605.32,605.32,605.32,605.32,605.32,55.5,84.66,15.19,13.19,0.5127,0.1628,27.4
2500.0,0.38,9175.0,2333.7,144.25,605.24,605.24,605.24,605.24,605.24,55.49,84.66,15.19,13.19,0.5127,0.1627,27.39
2501.0,0.38,9166.67,2333.06,144.24,605.17,605.17,605.17,605.17,605.17,55.48,84.65,15.18,13.19,0.5127,0.1626,27.39
2502.0,0.38,9158.33,2332.42,144.23,605.1,605.1,605.1,605.1,605.1,55.48,84.65,15.18,13.19,0.5127,0.1625,27.39
2503.0,0.38,9150.0,2331.79,144.22,605.02,605.02,605.02,605.02,605.02,55.47,84.64,15.18,13.18,0.5127,0.1624,27.39
2504.0,0.38,9141.67,2331.15,144.21,604.95,604.95,604.95,604.95,604.95,55.46,84.64,15.17,13.18,0.5127,0.1623,27.39
